date,lost0.01_atr0.1,lost0.01_atr0.2,lost0.01_atr0.3,lost0.01_atr0.4,lost0.01_atr0.5,lost0.01_atr0.6,lost0.01_atr0.7,lost0.01_atr0.8,lost0.01_atr0.9,lost0.01_atr1.0,lost0.01_atr1.1,lost0.01_atr1.2,lost0.01_atr1.3,lost0.01_atr1.4,lost0.01_atr1.5,lost0.01_atr1.6,lost0.01_atr1.7,lost0.01_atr1.8,lost0.01_atr1.9,lost0.02_atr0.1,lost0.02_atr0.2,lost0.02_atr0.3,lost0.02_atr0.4,lost0.02_atr0.5,lost0.02_atr0.6,lost0.02_atr0.7,lost0.02_atr0.8,lost0.02_atr0.9,lost0.02_atr1.0,lost0.02_atr1.1,lost0.02_atr1.2,lost0.02_atr1.3,lost0.02_atr1.4,lost0.02_atr1.5,lost0.02_atr1.6,lost0.02_atr1.7,lost0.02_atr1.8,lost0.02_atr1.9,lost0.03_atr0.1,lost0.03_atr0.2,lost0.03_atr0.3,lost0.03_atr0.4,lost0.03_atr0.5,lost0.03_atr0.6,lost0.03_atr0.7,lost0.03_atr0.8,lost0.03_atr0.9,lost0.03_atr1.0,lost0.03_atr1.1,lost0.03_atr1.2,lost0.03_atr1.3,lost0.03_atr1.4,lost0.03_atr1.5,lost0.03_atr1.6,lost0.03_atr1.7,lost0.03_atr1.8,lost0.03_atr1.9,lost0.04_atr0.1,lost0.04_atr0.2,lost0.04_atr0.3,lost0.04_atr0.4,lost0.04_atr0.5,lost0.04_atr0.6,lost0.04_atr0.7,lost0.04_atr0.8,lost0.04_atr0.9,lost0.04_atr1.0,lost0.04_atr1.1,lost0.04_atr1.2,lost0.04_atr1.3,lost0.04_atr1.4,lost0.04_atr1.5,lost0.04_atr1.6,lost0.04_atr1.7,lost0.04_atr1.8,lost0.04_atr1.9,lost0.05_atr0.1,lost0.05_atr0.2,lost0.05_atr0.3,lost0.05_atr0.4,lost0.05_atr0.5,lost0.05_atr0.6,lost0.05_atr0.7,lost0.05_atr0.8,lost0.05_atr0.9,lost0.05_atr1.0,lost0.05_atr1.1,lost0.05_atr1.2,lost0.05_atr1.3,lost0.05_atr1.4,lost0.05_atr1.5,lost0.05_atr1.6,lost0.05_atr1.7,lost0.05_atr1.8,lost0.05_atr1.9
2017-05-03,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.23101280188849482,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.2343608135100672,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.28123297621208065,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.2979730343199426,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024,-0.6059901035046024
2017-05-04,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.316874864775615,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.3359600077433775,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.6222371522598156,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-1.7176628670986283,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816,-3.4734960201327816
2017-05-05,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8682973264763685,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-0.8808813457006637,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.0696416340650916,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-1.1325617301865676,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205,-2.3028755180460205
2017-05-08,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.47943144009310545,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.48637972183358524,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.5906039479407821,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-0.625345356643181,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014,-1.2715355585078014
2017-05-09,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5636587502663724,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.5718277176615372,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.6943622285890094,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,0.7352070655648335,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615,1.4949210333151615
2017-05-10,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.23903189440556227,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.24249612475926607,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.2944595800648231,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.3117807318333421,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956,0.6339541547277956
2017-05-11,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.23901417186457619,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2424781453698599,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.2944377479491156,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.31175761547553416,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194,0.6339071514669194
2017-05-12,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.5860496577139733,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.6090358846373642,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,1.953829288488228,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,2.0687604231051826,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538,4.206479526980538
2017-05-15,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.30992498688980774,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3144166533664716,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.3817916505164298,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.4042499828997492,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901,-0.8219749652294901
2017-05-16,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1556616737666645,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1579176400531379,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.1917571343502389,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.20303696578260588,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196,-0.41284183042463196
2017-05-17,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5543631710032393,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.5622826448747141,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.6810747529468368,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-0.7206721223042111,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718,-1.4571831923513718
2017-05-18,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.3236345546467394,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.328192787810778,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.39656628527135673,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.41935745109154965,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379,-0.8432731353471379
2017-05-19,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.3259416803226348,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.335123136106371,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.40398405448439245,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.42693769394373293,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659,-0.8538753878874659
